question_id,setting,question,prompt
HQ0039,strict_citation_rag,Are both Elko Regional Airport and Gerald R. Ford International Airport located in Michigan?,"You are answering questions using only the provided source context.

Rules:
1. Use only information from the source context.
2. Cite the sentence ID that supports your answer, such as [S000001].
3. If the source does not contain the answer, say: ""The document does not provide enough information.""
4. Do not guess.
5. Do not use outside knowledge.

Source context:
[S001607] (HQ0039; Gerald R. Ford International Airport) Gerald R. Ford International Airport (IATA: GRR, ICAO: KGRR, FAA LID: GRR) is a commercial airport in Cascade Township approximately 13 mi southeast of Grand Rapids, Michigan. [S001608] (HQ0039; Gerald R. Ford International Airport)  The facility is owned by the Kent County Board of Commissioners and managed by an independent authority. [S001609] (HQ0039; Gerald R. Ford International Airport)  The Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017–2021 categorized it as a small hub primary commercial service facility. [S001630] (HQ0039; Gerald R. Ford Presidential Library) The Gerald R. Ford Presidential Library is a repository located on the north campus of the University of Michigan in Ann Arbor. [S001629] (HQ0039; Gerald R. Ford Freeway) The Gerald R. Ford Freeway refers to Interstate Highways named for former President Gerald R. Ford in Omaha (where he was born) and Michigan (where he grew up and was a Congressman): [S001622] (HQ0039; Bishop International Airport)  The third busiest airport in Michigan, it surpassed competitor MBS International Airport in terms of airline operations in 2002. [S001606] (HQ0039; Elko Regional Airport) Elko Regional Airport (IATA: EKO, ICAO: KEKO, FAA LID: EKO) , formerly Elko Municipal Airport, is a mile west of downtown Elko, in Elko County, Nevada. [S001632] (HQ0039; Gerald R. Ford Presidential Library)  The Gerald R. Ford Presidential Library is a part of the National Archives and Records Administration's presidential library system.

Question:
Are both Elko Regional Airport and Gerald R. Ford International Airport located in Michigan?

Answer:"
HQ0040,no_rag,Ralph Hefferline was a psychology professor at a university that is located in what city?,"Answer the question using your general knowledge.

Question:
Ralph Hefferline was a psychology professor at a university that is located in what city?

Answer:"
HQ0040,basic_rag,Ralph Hefferline was a psychology professor at a university that is located in what city?,"Answer the question using the provided source context.

Source context:
[S001665] (HQ0040; Ralph Hefferline) Ralph Franklin Hefferline (15 February 1910 in Muncie, Indiana – 16 March 1974) was a psychology professor at Columbia University. [S001667] (HQ0040; David C. Funder)  Funder resides as the chair of the Psychology department at the University of California, Riverside. [S001647] (HQ0040; E. Mavis Hetherington)  While a professor at the University of Virginia she helped improve their psychology department, making them a nationally ranked program. [S001641] (HQ0040; Abraham Maslow)  Maslow was a psychology professor at Alliant International University, Brandeis University, Brooklyn College, New School for Social Research, and Columbia University. [S001644] (HQ0040; E. Mavis Hetherington) E. Mavis Hetherington (born November 27, 1926) is a retired psychology professor at the University of Virginia. [S001666] (HQ0040; David C. Funder) David C. Funder (Ph.D., Stanford University, 1979) is a psychology professor who has written a number of important textbooks and research articles pertaining to the field of personality psychology. [S001661] (HQ0040; Frank L. Schmidt) Frank L. Schmidt is a retired American psychology professor (University of Iowa) known for his work in personnel selection and employment testing. [S001548] (HQ0037; Claudio Pellegrini)  In 1989, he accepted an appointment at the University of California at Los Angeles (UCLA) as a professor of physics, and later became a Distinguished Professor.

Question:
Ralph Hefferline was a psychology professor at a university that is located in what city?

Answer:"
HQ0040,strict_citation_rag,Ralph Hefferline was a psychology professor at a university that is located in what city?,"You are answering questions using only the provided source context.

Rules:
1. Use only information from the source context.
2. Cite the sentence ID that supports your answer, such as [S000001].
3. If the source does not contain the answer, say: ""The document does not provide enough information.""
4. Do not guess.
5. Do not use outside knowledge.

Source context:
[S001665] (HQ0040; Ralph Hefferline) Ralph Franklin Hefferline (15 February 1910 in Muncie, Indiana – 16 March 1974) was a psychology professor at Columbia University. [S001667] (HQ0040; David C. Funder)  Funder resides as the chair of the Psychology department at the University of California, Riverside. [S001647] (HQ0040; E. Mavis Hetherington)  While a professor at the University of Virginia she helped improve their psychology department, making them a nationally ranked program. [S001641] (HQ0040; Abraham Maslow)  Maslow was a psychology professor at Alliant International University, Brandeis University, Brooklyn College, New School for Social Research, and Columbia University. [S001644] (HQ0040; E. Mavis Hetherington) E. Mavis Hetherington (born November 27, 1926) is a retired psychology professor at the University of Virginia. [S001666] (HQ0040; David C. Funder) David C. Funder (Ph.D., Stanford University, 1979) is a psychology professor who has written a number of important textbooks and research articles pertaining to the field of personality psychology. [S001661] (HQ0040; Frank L. Schmidt) Frank L. Schmidt is a retired American psychology professor (University of Iowa) known for his work in personnel selection and employment testing. [S001548] (HQ0037; Claudio Pellegrini)  In 1989, he accepted an appointment at the University of California at Los Angeles (UCLA) as a professor of physics, and later became a Distinguished Professor.

Question:
Ralph Hefferline was a psychology professor at a university that is located in what city?

Answer:"
HQ0041,no_rag,Which dog's ancestors include Gordon and Irish Setters: the Manchester Terrier or the Scotch Collie?,"Answer the question using your general knowledge.

Question:
Which dog's ancestors include Gordon and Irish Setters: the Manchester Terrier or the Scotch Collie?

Answer:"
HQ0041,basic_rag,Which dog's ancestors include Gordon and Irish Setters: the Manchester Terrier or the Scotch Collie?,"Answer the question using the provided source context.

Source context:
[S001713] (HQ0041; Scotch Collie)  Other ancestors include the Gordon and Irish Setters. [S001712] (HQ0041; Scotch Collie)  It is generally believed to have descended from a variety of ancient herding dogs, some dating back to the Roman occupation, which may have included Roman Cattle Dogs, Native Celtic Dogs and Viking Herding Spitzes. [S001687] (HQ0041; English Setter)  It is part of the Setter family, which includes the red Irish Setters, Irish Red and White Setters, and black-and-tan Gordon Setters. [S001677] (HQ0041; Teddy Roosevelt Terrier)  It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry. [S001710] (HQ0041; Scotch Collie) The Scotch Collie is a landrace breed of dog which originated from the highland regions of Scotland. [S001701] (HQ0041; Collie)  The type originated in Scotland and Northern England. [S001721] (HQ0041; Florence Nagle)  The male dog who was a linchpin in the 1970s revival of the Irish Red and White Setter breed was descended from one of Nagle's Irish Setters. [S001683] (HQ0041; Feist (dog))  These terriers probably included crosses between the Smooth Fox Terrier, the Manchester Terrier and the now extinct English White Terrier.

Question:
Which dog's ancestors include Gordon and Irish Setters: the Manchester Terrier or the Scotch Collie?

Answer:"
HQ0041,strict_citation_rag,Which dog's ancestors include Gordon and Irish Setters: the Manchester Terrier or the Scotch Collie?,"You are answering questions using only the provided source context.

Rules:
1. Use only information from the source context.
2. Cite the sentence ID that supports your answer, such as [S000001].
3. If the source does not contain the answer, say: ""The document does not provide enough information.""
4. Do not guess.
5. Do not use outside knowledge.

Source context:
[S001713] (HQ0041; Scotch Collie)  Other ancestors include the Gordon and Irish Setters. [S001712] (HQ0041; Scotch Collie)  It is generally believed to have descended from a variety of ancient herding dogs, some dating back to the Roman occupation, which may have included Roman Cattle Dogs, Native Celtic Dogs and Viking Herding Spitzes. [S001687] (HQ0041; English Setter)  It is part of the Setter family, which includes the red Irish Setters, Irish Red and White Setters, and black-and-tan Gordon Setters. [S001677] (HQ0041; Teddy Roosevelt Terrier)  It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry. [S001710] (HQ0041; Scotch Collie) The Scotch Collie is a landrace breed of dog which originated from the highland regions of Scotland. [S001701] (HQ0041; Collie)  The type originated in Scotland and Northern England. [S001721] (HQ0041; Florence Nagle)  The male dog who was a linchpin in the 1970s revival of the Irish Red and White Setter breed was descended from one of Nagle's Irish Setters. [S001683] (HQ0041; Feist (dog))  These terriers probably included crosses between the Smooth Fox Terrier, the Manchester Terrier and the now extinct English White Terrier.

Question:
Which dog's ancestors include Gordon and Irish Setters: the Manchester Terrier or the Scotch Collie?

Answer:"
HQ0042,no_rag,Where is the company that Sachin Warrier worked for as a software engineer headquartered? ,"Answer the question using your general knowledge.

Question:
Where is the company that Sachin Warrier worked for as a software engineer headquartered? 

Answer:"
HQ0042,basic_rag,Where is the company that Sachin Warrier worked for as a software engineer headquartered? ,"Answer the question using the provided source context.

Source context:
[S001738] (HQ0042; Sachin Warrier)  He was working as a software engineer in Tata Consultancy Services in Kochi. [S001735] (HQ0042; Sachin Warrier) Sachin Warrier is a playback singer and composer in the Malayalam cinema industry from Kerala. [S001739] (HQ0042; Sachin Warrier)  Later he resigned from the job to concentrate more on music. [S001726] (HQ0042; Sachin Bansal)  Sachin is from Chandigarh and is an engineering graduate from Indian Institute of Technology Delhi. [S001740] (HQ0042; Sachin Warrier)  His latest work is as a composer for the movie Aanandam. [S001725] (HQ0042; Sachin Bansal) Sachin Bansal (born 5 August 1981) is an Indian Software engineer and Internet entrepreneur known for co-founding India's e-commerce platform Flipkart. [S001737] (HQ0042; Sachin Warrier)  He made his debut with the movie Malarvaadi Arts Club. [S001736] (HQ0042; Sachin Warrier)  He became notable with the song ""Muthuchippi Poloru"" from the film Thattathin Marayathu.

Question:
Where is the company that Sachin Warrier worked for as a software engineer headquartered? 

Answer:"
HQ0042,strict_citation_rag,Where is the company that Sachin Warrier worked for as a software engineer headquartered? ,"You are answering questions using only the provided source context.

Rules:
1. Use only information from the source context.
2. Cite the sentence ID that supports your answer, such as [S000001].
3. If the source does not contain the answer, say: ""The document does not provide enough information.""
4. Do not guess.
5. Do not use outside knowledge.

Source context:
[S001738] (HQ0042; Sachin Warrier)  He was working as a software engineer in Tata Consultancy Services in Kochi. [S001735] (HQ0042; Sachin Warrier) Sachin Warrier is a playback singer and composer in the Malayalam cinema industry from Kerala. [S001739] (HQ0042; Sachin Warrier)  Later he resigned from the job to concentrate more on music. [S001726] (HQ0042; Sachin Bansal)  Sachin is from Chandigarh and is an engineering graduate from Indian Institute of Technology Delhi. [S001740] (HQ0042; Sachin Warrier)  His latest work is as a composer for the movie Aanandam. [S001725] (HQ0042; Sachin Bansal) Sachin Bansal (born 5 August 1981) is an Indian Software engineer and Internet entrepreneur known for co-founding India's e-commerce platform Flipkart. [S001737] (HQ0042; Sachin Warrier)  He made his debut with the movie Malarvaadi Arts Club. [S001736] (HQ0042; Sachin Warrier)  He became notable with the song ""Muthuchippi Poloru"" from the film Thattathin Marayathu.

Question:
Where is the company that Sachin Warrier worked for as a software engineer headquartered? 

Answer:"
HQ0043,no_rag,"A Japanese manga series based on a 16 year old high school student Ichitaka Seto, is written and illustrated by someone born in what year?","Answer the question using your general knowledge.

Question:
A Japanese manga series based on a 16 year old high school student Ichitaka Seto, is written and illustrated by someone born in what year?

Answer:"
HQ0043,basic_rag,"A Japanese manga series based on a 16 year old high school student Ichitaka Seto, is written and illustrated by someone born in what year?","Answer the question using the provided source context.

Source context:
[S001824] (HQ0043; I&quot;s)  The story's main character is 16-year-old high school student Ichitaka Seto who is in love with his classmate Iori Yoshizuki, but too shy to tell her. [S001823] (HQ0043; I&quot;s) I""s (アイズ , Aizu ) is a Japanese manga series written and illustrated by Masakazu Katsura. [S001767] (HQ0043; Manga Bible (series))  Though first published in English, the books are originally written in Japanese and each volume is illustrated by a Japanese manga artist. [S001822] (HQ0043; The Kindaichi Case Files)  In 1995, the manga won the Kodansha Manga Award for shōnen. [S001769] (HQ0043; Manga Bible (series))  The first two books were illustrated by manga artist Kozumi Shinozawa, while the remaining three will be illustrated by a different artist. [S001808] (HQ0043; Silver Spoon (manga))  It depicts the daily life of Yuugo Hachiken, a high school student from Sapporo who enrolled at Ezo fleeing from the demands of his strict father. [S001789] (HQ0043; Haven't You Heard? I'm Sakamoto)  The manga follows a high school student named Sakamoto, who has a reputation for being the ""coolest"" person among the entire student body. [S001788] (HQ0043; Haven't You Heard? I'm Sakamoto)  is a Japanese manga series written and illustrated by Nami Sano.

Question:
A Japanese manga series based on a 16 year old high school student Ichitaka Seto, is written and illustrated by someone born in what year?

Answer:"
HQ0043,strict_citation_rag,"A Japanese manga series based on a 16 year old high school student Ichitaka Seto, is written and illustrated by someone born in what year?","You are answering questions using only the provided source context.

Rules:
1. Use only information from the source context.
2. Cite the sentence ID that supports your answer, such as [S000001].
3. If the source does not contain the answer, say: ""The document does not provide enough information.""
4. Do not guess.
5. Do not use outside knowledge.

Source context:
[S001824] (HQ0043; I&quot;s)  The story's main character is 16-year-old high school student Ichitaka Seto who is in love with his classmate Iori Yoshizuki, but too shy to tell her. [S001823] (HQ0043; I&quot;s) I""s (アイズ , Aizu ) is a Japanese manga series written and illustrated by Masakazu Katsura. [S001767] (HQ0043; Manga Bible (series))  Though first published in English, the books are originally written in Japanese and each volume is illustrated by a Japanese manga artist. [S001822] (HQ0043; The Kindaichi Case Files)  In 1995, the manga won the Kodansha Manga Award for shōnen. [S001769] (HQ0043; Manga Bible (series))  The first two books were illustrated by manga artist Kozumi Shinozawa, while the remaining three will be illustrated by a different artist. [S001808] (HQ0043; Silver Spoon (manga))  It depicts the daily life of Yuugo Hachiken, a high school student from Sapporo who enrolled at Ezo fleeing from the demands of his strict father. [S001789] (HQ0043; Haven't You Heard? I'm Sakamoto)  The manga follows a high school student named Sakamoto, who has a reputation for being the ""coolest"" person among the entire student body. [S001788] (HQ0043; Haven't You Heard? I'm Sakamoto)  is a Japanese manga series written and illustrated by Nami Sano.

Question:
A Japanese manga series based on a 16 year old high school student Ichitaka Seto, is written and illustrated by someone born in what year?

Answer:"
HQ0044,no_rag,The battle in which Giuseppe Arimondi lost his life secured what for Ethiopia?,"Answer the question using your general knowledge.

Question:
The battle in which Giuseppe Arimondi lost his life secured what for Ethiopia?

Answer:"
HQ0044,basic_rag,The battle in which Giuseppe Arimondi lost his life secured what for Ethiopia?,"Answer the question using the provided source context.

Source context:
[S001869] (HQ0044; Giuseppe Arimondi)  After a long and successfull colonial service, he died in combat at Adwa, and was posthumously awarded the Gold Medal of Military Valor. [S001857] (HQ0044; Battle of Adwa)  This climactic battle of the First Italo-Ethiopian War, was a decisive defeat for Italy and secured Ethiopian sovereignty. [S001834] (HQ0044; First Italo-Ethiopian War)  Italian defeat came about after the Battle of Adwa, where the Ethiopian army dealt the heavily outnumbered Italians a decisive blow and forced their retreat back into Eritrea. [S001867] (HQ0044; Giuseppe Arimondi) Giuseppe Edoardo Arimondi, OSML, OMS, OCI (Savigliano, 26 April 1846 – Adwa, 1 March 1896) was an Italian general, mostly known for his role during the First Italo-Ethiopian War. [S001877] (HQ0044; Treaty of Addis Ababa)  The most important concession the Italians made was the abrogation of the Treaty of Wuchale and recognizing Ethiopia as an independent country. [S001876] (HQ0044; Treaty of Addis Ababa)  This treaty superseded a secret agreement between Ethiopia and Italy negotiated days after the decisive Battle of Adwa in March of the same year, in which Ethiopian forces commanded by Menelik II defeated the Italians. [S001828] (HQ0044; First Italo-Ethiopian War)  It originated from a disputed treaty which, the Italians claimed, turned the country into an Italian protectorate. [S001872] (HQ0044; Second Battle of Agordat)  This force encountered 2,400 Italians and their Eritrean askaris at Agordat, west of Asmara, commanded by Colonel Arimondi.

Question:
The battle in which Giuseppe Arimondi lost his life secured what for Ethiopia?

Answer:"
HQ0044,strict_citation_rag,The battle in which Giuseppe Arimondi lost his life secured what for Ethiopia?,"You are answering questions using only the provided source context.

Rules:
1. Use only information from the source context.
2. Cite the sentence ID that supports your answer, such as [S000001].
3. If the source does not contain the answer, say: ""The document does not provide enough information.""
4. Do not guess.
5. Do not use outside knowledge.

Source context:
[S001869] (HQ0044; Giuseppe Arimondi)  After a long and successfull colonial service, he died in combat at Adwa, and was posthumously awarded the Gold Medal of Military Valor. [S001857] (HQ0044; Battle of Adwa)  This climactic battle of the First Italo-Ethiopian War, was a decisive defeat for Italy and secured Ethiopian sovereignty. [S001834] (HQ0044; First Italo-Ethiopian War)  Italian defeat came about after the Battle of Adwa, where the Ethiopian army dealt the heavily outnumbered Italians a decisive blow and forced their retreat back into Eritrea. [S001867] (HQ0044; Giuseppe Arimondi) Giuseppe Edoardo Arimondi, OSML, OMS, OCI (Savigliano, 26 April 1846 – Adwa, 1 March 1896) was an Italian general, mostly known for his role during the First Italo-Ethiopian War. [S001877] (HQ0044; Treaty of Addis Ababa)  The most important concession the Italians made was the abrogation of the Treaty of Wuchale and recognizing Ethiopia as an independent country. [S001876] (HQ0044; Treaty of Addis Ababa)  This treaty superseded a secret agreement between Ethiopia and Italy negotiated days after the decisive Battle of Adwa in March of the same year, in which Ethiopian forces commanded by Menelik II defeated the Italians. [S001828] (HQ0044; First Italo-Ethiopian War)  It originated from a disputed treaty which, the Italians claimed, turned the country into an Italian protectorate. [S001872] (HQ0044; Second Battle of Agordat)  This force encountered 2,400 Italians and their Eritrean askaris at Agordat, west of Asmara, commanded by Colonel Arimondi.

Question:
The battle in which Giuseppe Arimondi lost his life secured what for Ethiopia?

Answer:"
HQ0045,no_rag,Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?,"Answer the question using your general knowledge.

Question:
Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?

Answer:"
HQ0045,basic_rag,Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?,"Answer the question using the provided source context.

Source context:
[S001942] (HQ0045; Alfred Balk)  During a career-long emphasis on media improvement, he served on the Twentieth Century Fund's task force that established a National News Council, consulted for several foundations, served as secretary of New York Governor Nelson Rockefeller's Committee on the Employment of Minority Groups in the News Media, and produced a film, ""That the People Shall Know: The Challenge of Journalism"", narrated by Walter Cronkite. [S001940] (HQ0045; Alfred Balk) Alfred Balk (July 24, 1930 – November 25, 2010) was an American reporter, nonfiction author and magazine editor who wrote groundbreaking articles about housing segregation, the Nation of Islam, the environment and Illinois politics. [S001919] (HQ0045; Executive Order 10925)  Vice Chair and Secretary of Labor Arthur Goldberg was in charge of the Committee's operations. [S001943] (HQ0045; Alfred Balk)  He wrote and co-authored books on a variety of topics, ranging from the tax exempt status of religious organizations to globalization to the history of radio. [S001941] (HQ0045; Alfred Balk)  His refusal to identify a confidential source led to a landmark court case. [S001918] (HQ0045; Executive Order 10925)  It established the President's Committee on Equal Employment Opportunity (PCEEO), which was chaired by then Vice President Lyndon Johnson. [S000827] (HQ0019; Douglas J. Bennet)  Before that, he served as Assistant Secretary of State for International Organization Affairs in the Clinton Administration (1993–95) and Assistant Secretary of State for Legislative Affairs in the Carter administration (1977–79), was the President and CEO of National Public Radio (1983–93), and ran the U.S. Agency for International Development under President Carter (1979–81). [S000843] (HQ0019; Robert Hormats)  He served as Senior Deputy Assistant Secretary, from 1977 to 1979, and Assistant Secretary of State, from 1981 to 1982, at the Bureau of Economic and Business Affairs (formerly Bureau of Economic, Energy, and Business Affairs).

Question:
Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?

Answer:"
HQ0045,strict_citation_rag,Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?,"You are answering questions using only the provided source context.

Rules:
1. Use only information from the source context.
2. Cite the sentence ID that supports your answer, such as [S000001].
3. If the source does not contain the answer, say: ""The document does not provide enough information.""
4. Do not guess.
5. Do not use outside knowledge.

Source context:
[S001942] (HQ0045; Alfred Balk)  During a career-long emphasis on media improvement, he served on the Twentieth Century Fund's task force that established a National News Council, consulted for several foundations, served as secretary of New York Governor Nelson Rockefeller's Committee on the Employment of Minority Groups in the News Media, and produced a film, ""That the People Shall Know: The Challenge of Journalism"", narrated by Walter Cronkite. [S001940] (HQ0045; Alfred Balk) Alfred Balk (July 24, 1930 – November 25, 2010) was an American reporter, nonfiction author and magazine editor who wrote groundbreaking articles about housing segregation, the Nation of Islam, the environment and Illinois politics. [S001919] (HQ0045; Executive Order 10925)  Vice Chair and Secretary of Labor Arthur Goldberg was in charge of the Committee's operations. [S001943] (HQ0045; Alfred Balk)  He wrote and co-authored books on a variety of topics, ranging from the tax exempt status of religious organizations to globalization to the history of radio. [S001941] (HQ0045; Alfred Balk)  His refusal to identify a confidential source led to a landmark court case. [S001918] (HQ0045; Executive Order 10925)  It established the President's Committee on Equal Employment Opportunity (PCEEO), which was chaired by then Vice President Lyndon Johnson. [S000827] (HQ0019; Douglas J. Bennet)  Before that, he served as Assistant Secretary of State for International Organization Affairs in the Clinton Administration (1993–95) and Assistant Secretary of State for Legislative Affairs in the Carter administration (1977–79), was the President and CEO of National Public Radio (1983–93), and ran the U.S. Agency for International Development under President Carter (1979–81). [S000843] (HQ0019; Robert Hormats)  He served as Senior Deputy Assistant Secretary, from 1977 to 1979, and Assistant Secretary of State, from 1981 to 1982, at the Bureau of Economic and Business Affairs (formerly Bureau of Economic, Energy, and Business Affairs).

Question:
Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?

Answer:"
HQ0046,no_rag,"A medieval fortress in Dirleton, East Lothian, Scotland borders on the south side of what coastal area?","Answer the question using your general knowledge.

Question:
A medieval fortress in Dirleton, East Lothian, Scotland borders on the south side of what coastal area?

Answer:"
HQ0046,basic_rag,"A medieval fortress in Dirleton, East Lothian, Scotland borders on the south side of what coastal area?","Answer the question using the provided source context.

Source context:
[S001969] (HQ0046; Dirleton Castle) Dirleton Castle is a medieval fortress in the village of Dirleton, East Lothian, Scotland. [S001956] (HQ0046; Dirleton) Dirleton (Scottish Gaelic 'Duighreach') is a village and parish in East Lothian, Scotland approximately 20 mi east of Edinburgh on the A198. [S001958] (HQ0046; Dirleton)  Dirleton lies between North Berwick (east), Gullane (west), Fenton Barns (south) and the Yellowcraigs nature reserve, Archerfield Estate and the Firth of Forth (north). [S001953] (HQ0046; Dirleton Kirk) Dirleton Kirk is situated to the north of the village green in Dirleton, in East Lothian, Scotland. [S001954] (HQ0046; Dirleton Kirk)  Dirleton village lies on the south shore of the Firth of Forth 21 miles east of Edinburgh and two miles west of North Berwick on the A198 road. [S001970] (HQ0046; Dirleton Castle)  It lies around 2 mi west of North Berwick, and around 19 mi east of Edinburgh. [S001974] (HQ0046; Lord Haliburton of Dirleton)  The seat of Lord Haliburton was at Dirleton Castle in present-day East Lothian. [S001968] (HQ0046; Yellowcraigs)  It is bordered to the north by the Firth of Forth, to the south by the village of Dirleton and Dirleton Castle, to the east by the North Berwick West Links golf course, and to the west by the Archerfield Estate and Links golf courses.

Question:
A medieval fortress in Dirleton, East Lothian, Scotland borders on the south side of what coastal area?

Answer:"
HQ0046,strict_citation_rag,"A medieval fortress in Dirleton, East Lothian, Scotland borders on the south side of what coastal area?","You are answering questions using only the provided source context.

Rules:
1. Use only information from the source context.
2. Cite the sentence ID that supports your answer, such as [S000001].
3. If the source does not contain the answer, say: ""The document does not provide enough information.""
4. Do not guess.
5. Do not use outside knowledge.

Source context:
[S001969] (HQ0046; Dirleton Castle) Dirleton Castle is a medieval fortress in the village of Dirleton, East Lothian, Scotland. [S001956] (HQ0046; Dirleton) Dirleton (Scottish Gaelic 'Duighreach') is a village and parish in East Lothian, Scotland approximately 20 mi east of Edinburgh on the A198. [S001958] (HQ0046; Dirleton)  Dirleton lies between North Berwick (east), Gullane (west), Fenton Barns (south) and the Yellowcraigs nature reserve, Archerfield Estate and the Firth of Forth (north). [S001953] (HQ0046; Dirleton Kirk) Dirleton Kirk is situated to the north of the village green in Dirleton, in East Lothian, Scotland. [S001954] (HQ0046; Dirleton Kirk)  Dirleton village lies on the south shore of the Firth of Forth 21 miles east of Edinburgh and two miles west of North Berwick on the A198 road. [S001970] (HQ0046; Dirleton Castle)  It lies around 2 mi west of North Berwick, and around 19 mi east of Edinburgh. [S001974] (HQ0046; Lord Haliburton of Dirleton)  The seat of Lord Haliburton was at Dirleton Castle in present-day East Lothian. [S001968] (HQ0046; Yellowcraigs)  It is bordered to the north by the Firth of Forth, to the south by the village of Dirleton and Dirleton Castle, to the east by the North Berwick West Links golf course, and to the west by the Archerfield Estate and Links golf courses.

Question:
A medieval fortress in Dirleton, East Lothian, Scotland borders on the south side of what coastal area?

Answer:"
HQ0047,no_rag,Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?,"Answer the question using your general knowledge.

Question:
Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?

Answer:"
HQ0047,basic_rag,Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?,"Answer the question using the provided source context.

Source context:
[S001992] (HQ0047; Back to Mono (1958–1969)) Back to Mono (1958–1969) is a box set (4 compact discs or 5 vinyl LPs) compilation of the recorded work of record producer Phil Spector, through the 1960s, released in 1991 by ABKCO as #7118-2. [S001994] (HQ0047; Back to Mono (1958–1969))  Initially a vinyl album-sized package, the box contained a booklet with photographs, complete song lyrics, discographical information, and a reproduction of the essay on Spector by Tom Wolfe, ""The First Tycoon of Teen."" [S002018] (HQ0047; Mono Masters)  ""Mono Masters"" was originally a two-CD set included as part of ""The Beatles in Mono"" box set. [S002020] (HQ0047; Mono Masters)  As a result, the track listing for ""Mono Masters"" differs from ""Past Masters"" on the second half of disc two, omitting some later songs that never had a mono mix (""Old Brown Shoe"", ""The Ballad of John and Yoko"" and ""Let It Be""), and adding several songs released on stereo-only albums that had unreleased mono mixes. [S002023] (HQ0047; Mono Masters)  ""Get Back"" (with B-side ""Don't Let Me Down"") was the final Beatles single mixed for mono format. [S002019] (HQ0047; Mono Masters)  The premise of this box set was to compile only Beatles material which was released or prepared for release with a dedicated mono mix (the set excludes later material mixed and released only in stereo, and material whose mono version was simply created as an equal mix of the two channels of the stereo version). [S002017] (HQ0047; Mono Masters) Mono Masters is a compilation album by the Beatles, and is an alternate, all-mono version of the album ""Past Masters"". [S001993] (HQ0047; Back to Mono (1958–1969))  The first track, ""To Know Him Is to Love Him,"" released in 1958, features Spector performing as part of the group the Teddy Bears.

Question:
Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?

Answer:"
HQ0047,strict_citation_rag,Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?,"You are answering questions using only the provided source context.

Rules:
1. Use only information from the source context.
2. Cite the sentence ID that supports your answer, such as [S000001].
3. If the source does not contain the answer, say: ""The document does not provide enough information.""
4. Do not guess.
5. Do not use outside knowledge.

Source context:
[S001992] (HQ0047; Back to Mono (1958–1969)) Back to Mono (1958–1969) is a box set (4 compact discs or 5 vinyl LPs) compilation of the recorded work of record producer Phil Spector, through the 1960s, released in 1991 by ABKCO as #7118-2. [S001994] (HQ0047; Back to Mono (1958–1969))  Initially a vinyl album-sized package, the box contained a booklet with photographs, complete song lyrics, discographical information, and a reproduction of the essay on Spector by Tom Wolfe, ""The First Tycoon of Teen."" [S002018] (HQ0047; Mono Masters)  ""Mono Masters"" was originally a two-CD set included as part of ""The Beatles in Mono"" box set. [S002020] (HQ0047; Mono Masters)  As a result, the track listing for ""Mono Masters"" differs from ""Past Masters"" on the second half of disc two, omitting some later songs that never had a mono mix (""Old Brown Shoe"", ""The Ballad of John and Yoko"" and ""Let It Be""), and adding several songs released on stereo-only albums that had unreleased mono mixes. [S002023] (HQ0047; Mono Masters)  ""Get Back"" (with B-side ""Don't Let Me Down"") was the final Beatles single mixed for mono format. [S002019] (HQ0047; Mono Masters)  The premise of this box set was to compile only Beatles material which was released or prepared for release with a dedicated mono mix (the set excludes later material mixed and released only in stereo, and material whose mono version was simply created as an equal mix of the two channels of the stereo version). [S002017] (HQ0047; Mono Masters) Mono Masters is a compilation album by the Beatles, and is an alternate, all-mono version of the album ""Past Masters"". [S001993] (HQ0047; Back to Mono (1958–1969))  The first track, ""To Know Him Is to Love Him,"" released in 1958, features Spector performing as part of the group the Teddy Bears.

Question:
Who is the writer of this song that was inspired by words on a tombstone and was the first track on the box set Back to Mono?

Answer:"
HQ0048,no_rag,What type of forum did a former Soviet statesman initiate?,"Answer the question using your general knowledge.

Question:
What type of forum did a former Soviet statesman initiate?

Answer:"
